transport_type,km_per_day,food_type,kg_food_per_day,energy_source,kwh_per_day,flights_per_year,flight_km_total,monthly_co2_kg
bus,62.57,vegetables,0.5,grid_eu,7.3,0,0,123.92
bicycle,0.67,fish,0.3,grid_eu,6.3,4,8000,121.5
car_ev,114.6,vegetables,0.3,natural_gas,5.8,4,8000,139.08
bicycle,3.17,vegetables,0.3,coal,6.9,0,0,68.25
bicycle,2.27,fish,0.3,grid_eu,6.9,4,8000,96.25
bus,26.7,fish,0.3,coal,5.6,0,0,78.5
bicycle,2.03,vegetables,0.5,natural_gas,5.8,0,0,59.17
car_petrol,11.43,vegetables,0.3,coal,5.8,4,8000,183.33
bicycle,2.13,vegetables,0.5,grid_eu,6.8,4,8000,183.83
bus,55.2,vegetables,0.3,coal,5.4,4,8000,208.08
bicycle,3.07,fish,0.3,natural_gas,5.0,8,16000,198.92
bus,35.4,vegetables,0.5,coal,6.2,0,0,44.58
bus,43.07,vegetables,0.5,coal,6.2,1,2000,160.17
bicycle,0.33,vegetables,0.5,coal,7.0,4,8000,148.17
bicycle,2.6,chicken,0.4,coal,6.5,1,2000,154.5
bicycle,2.47,vegetables,0.5,coal,5.7,4,8000,180.67
bus,44.73,fish,0.3,grid_eu,6.3,8,16000,192.0
bicycle,0.63,vegetables,0.5,grid_eu,5.9,0,0,138.08
bicycle,2.2,vegetables,0.3,coal,5.4,1,2000,93.75
car_petrol,252.83,chicken,0.4,grid_eu,7.3,0,0,202.33
car_ev,58.73,vegetables,0.5,coal,5.1,0,0,140.42
bicycle,1.77,fish,0.3,grid_eu,5.3,4,8000,152.58
bicycle,0.47,chicken,0.4,coal,7.4,8,16000,254.33
bus,31.03,vegetables,0.5,natural_gas,7.4,4,8000,143.75
bus,4.97,vegetables,0.3,coal,5.9,8,16000,262.67
bicycle,0.83,fish,0.3,coal,7.4,1,2000,88.92
car_petrol,65.07,vegetables,0.5,natural_gas,5.3,1,2000,124.75
car_petrol,31.07,fish,0.3,grid_eu,6.0,8,16000,222.42
car_petrol,97.47,vegetables,0.5,coal,5.9,8,16000,201.92
bicycle,0.97,fish,0.3,grid_eu,6.2,1,2000,54.0
bus,52.47,chicken,0.4,coal,5.7,1,2000,194.58
bicycle,2.57,vegetables,0.3,natural_gas,6.3,8,16000,148.92
bicycle,2.07,chicken,0.4,natural_gas,5.0,4,8000,207.08
car_diesel,62.8,vegetables,0.3,coal,5.8,0,0,157.17
bus,15.07,chicken,0.4,coal,6.4,1,2000,138.83
bus,52.8,chicken,0.4,coal,5.3,0,0,119.92
bus,62.9,fish,0.3,grid_eu,5.2,0,0,75.58
bicycle,1.0,vegetables,0.3,grid_eu,6.2,1,2000,104.42
car_petrol,250.2,fish,0.3,coal,7.4,4,8000,461.08
bus,23.97,chicken,0.4,coal,5.7,8,16000,161.25
car_ev,89.03,vegetables,0.5,natural_gas,6.8,1,2000,123.92
bicycle,2.97,vegetables,0.3,grid_eu,7.4,1,2000,128.42
bus,13.37,vegetables,0.3,coal,7.2,1,2000,174.33
bicycle,1.93,vegetables,0.5,coal,5.3,8,16000,219.83
bicycle,1.87,chicken,0.4,coal,5.6,8,16000,208.67
bicycle,0.23,fish,0.3,coal,5.5,0,0,92.92
car_diesel,85.67,vegetables,0.5,grid_eu,5.4,1,2000,106.92
bus,30.0,vegetables,0.3,natural_gas,5.3,8,16000,215.83
car_petrol,114.63,chicken,0.4,coal,6.8,1,2000,205.33
bicycle,0.07,fish,0.3,natural_gas,7.4,8,16000,251.25
bus,49.73,chicken,0.4,grid_eu,7.4,0,0,95.33
bus,1.3,vegetables,0.5,natural_gas,7.1,8,16000,195.92
bicycle,1.0,chicken,0.4,natural_gas,5.4,1,2000,140.75
car_petrol,159.97,fish,0.3,coal,7.0,4,8000,144.33
bicycle,1.7,chicken,0.4,grid_eu,6.6,1,2000,144.42
bicycle,1.27,fish,0.3,grid_eu,6.1,1,2000,108.75
bus,30.63,fish,0.3,coal,6.2,0,0,161.75
bicycle,1.77,fish,0.3,coal,6.7,0,0,83.0
bus,44.13,vegetables,0.3,grid_eu,6.9,1,2000,160.08
bus,32.93,chicken,0.4,coal,6.9,0,0,159.67
bicycle,1.1,vegetables,0.5,coal,5.1,4,8000,181.92
bus,10.1,vegetables,0.5,coal,5.3,8,16000,192.92
bicycle,2.47,vegetables,0.3,coal,5.1,8,16000,243.08
car_ev,291.57,chicken,0.4,grid_eu,7.1,1,2000,125.92
bus,38.2,chicken,0.4,coal,7.2,0,0,104.0
car_ev,2.37,vegetables,0.3,natural_gas,7.2,8,16000,241.58
car_ev,76.3,vegetables,0.5,coal,6.8,0,0,111.67
bus,8.63,chicken,0.4,grid_eu,7.3,0,0,133.92
bus,30.63,fish,0.3,coal,5.3,0,0,104.58
bicycle,1.77,vegetables,0.3,grid_eu,5.3,0,0,41.17
car_ev,154.33,vegetables,0.5,grid_eu,6.9,8,16000,215.92
car_petrol,272.73,fish,0.3,coal,5.6,8,16000,334.92
bus,39.5,chicken,0.4,grid_eu,7.1,4,8000,152.5
bus,48.83,chicken,0.4,coal,6.8,4,8000,172.42
car_diesel,2.83,vegetables,0.3,coal,5.9,4,8000,149.08
car_petrol,1.8,chicken,0.4,coal,5.6,1,2000,130.67
bicycle,0.7,fish,0.3,coal,5.2,4,8000,178.83
car_ev,51.73,vegetables,0.3,grid_eu,7.4,1,2000,106.17
bus,13.53,vegetables,0.3,grid_eu,5.1,1,2000,118.75
bus,55.43,vegetables,0.5,coal,5.4,1,2000,181.5
bus,47.33,chicken,0.4,coal,7.0,0,0,176.17
car_ev,316.3,chicken,0.4,natural_gas,7.2,4,8000,134.17
bus,30.67,vegetables,0.3,coal,5.7,8,16000,277.58
bus,35.97,chicken,0.4,coal,7.1,4,8000,175.33
car_petrol,30.3,vegetables,0.3,natural_gas,5.9,1,2000,151.58
bus,56.03,fish,0.3,coal,5.0,1,2000,112.92
bus,35.3,fish,0.3,natural_gas,5.2,1,2000,135.5
bus,60.33,vegetables,0.3,coal,5.6,1,2000,185.25
bus,40.3,vegetables,0.5,coal,5.5,8,16000,285.25
bicycle,0.4,fish,0.3,natural_gas,6.3,8,16000,189.0
car_ev,106.07,chicken,0.4,coal,5.3,4,8000,217.67
bicycle,2.17,vegetables,0.5,coal,6.3,0,0,108.33
bicycle,2.67,fish,0.3,coal,6.0,1,2000,129.17
car_petrol,27.9,vegetables,0.5,coal,5.6,1,2000,152.0
bicycle,0.0,vegetables,0.5,coal,5.4,0,0,110.17
car_petrol,77.23,vegetables,0.5,natural_gas,6.4,0,0,188.83
bicycle,0.83,vegetables,0.3,grid_eu,6.3,1,2000,112.25
bicycle,0.87,chicken,0.4,natural_gas,5.2,4,8000,180.0
bicycle,1.57,vegetables,0.5,natural_gas,5.7,8,16000,222.5
bicycle,2.43,vegetables,0.5,natural_gas,6.0,1,2000,124.67
car_ev,196.6,vegetables,0.5,grid_eu,6.3,1,2000,97.92
car_petrol,256.37,chicken,0.4,coal,5.9,1,2000,267.17
bicycle,1.47,vegetables,0.3,coal,5.9,4,8000,164.83
car_petrol,162.7,fish,0.3,natural_gas,6.9,0,0,202.67
bicycle,2.6,vegetables,0.3,coal,6.8,1,2000,106.08
bus,41.9,vegetables,0.3,coal,7.0,1,2000,160.17
car_ev,100.33,vegetables,0.5,natural_gas,5.7,1,2000,164.75
bus,18.07,vegetables,0.5,grid_eu,5.2,4,8000,138.08
bus,0.63,vegetables,0.3,natural_gas,5.6,8,16000,249.33
car_ev,170.63,vegetables,0.5,coal,7.0,0,0,136.17
bus,51.77,fish,0.3,coal,6.7,1,2000,188.42
bicycle,3.03,vegetables,0.3,grid_eu,7.4,0,0,68.5
bicycle,1.13,vegetables,0.3,coal,5.8,4,8000,222.08
car_petrol,0.7,fish,0.3,natural_gas,6.1,0,0,157.33
bicycle,2.3,chicken,0.4,natural_gas,5.2,8,16000,224.33
bus,65.37,vegetables,0.3,coal,5.2,8,16000,262.67
bicycle,0.9,fish,0.3,coal,6.3,0,0,165.92
bus,16.47,chicken,0.4,grid_eu,5.8,8,16000,206.83
bicycle,1.43,vegetables,0.5,coal,5.0,0,0,106.17
bus,10.7,fish,0.3,coal,5.4,8,16000,286.33
bus,2.8,vegetables,0.3,natural_gas,7.3,1,2000,157.33
bicycle,2.83,vegetables,0.5,coal,6.1,0,0,130.67
car_ev,38.9,fish,0.3,coal,7.0,1,2000,125.67
bicycle,1.6,chicken,0.4,coal,6.0,1,2000,100.17
bicycle,0.8,vegetables,0.3,natural_gas,5.8,8,16000,151.08
bus,8.43,vegetables,0.5,grid_eu,7.4,8,16000,187.08
bicycle,1.47,vegetables,0.3,natural_gas,5.0,8,16000,238.92
bicycle,1.87,vegetables,0.5,grid_eu,5.5,0,0,88.5
bicycle,0.17,fish,0.3,coal,6.3,4,8000,216.0
bicycle,0.07,vegetables,0.3,coal,5.3,8,16000,198.58
bicycle,2.27,chicken,0.4,grid_eu,5.4,1,2000,83.25
car_petrol,214.1,chicken,0.4,coal,6.1,8,16000,326.58
bus,14.17,vegetables,0.5,coal,6.8,8,16000,255.58
bicycle,2.63,fish,0.3,grid_eu,6.4,8,16000,202.58
bicycle,2.23,fish,0.3,grid_eu,5.2,0,0,106.92
bicycle,1.5,chicken,0.4,natural_gas,5.3,8,16000,226.67
car_petrol,121.13,vegetables,0.3,coal,7.1,0,0,240.08
car_petrol,207.27,fish,0.3,coal,5.7,0,0,266.42
bus,43.43,fish,0.3,grid_eu,5.6,8,16000,216.58
bicycle,0.53,vegetables,0.5,coal,5.9,1,2000,144.58
bus,63.07,fish,0.3,coal,5.3,0,0,136.75
bus,20.87,fish,0.3,coal,6.7,4,8000,123.67
car_petrol,257.77,chicken,0.4,coal,6.8,8,16000,371.83
bus,53.53,fish,0.3,coal,6.1,8,16000,275.58
bus,14.97,vegetables,0.3,grid_eu,6.8,1,2000,184.33
bicycle,3.13,vegetables,0.5,coal,7.2,4,8000,206.17
bicycle,0.17,chicken,0.4,grid_eu,7.1,0,0,78.33
car_petrol,117.4,fish,0.3,coal,5.9,1,2000,258.5
bus,21.77,chicken,0.4,coal,7.4,0,0,138.42
car_petrol,322.93,chicken,0.4,coal,5.0,4,8000,435.33
car_petrol,227.43,fish,0.3,grid_eu,5.6,1,2000,310.08
bicycle,2.3,chicken,0.4,grid_eu,5.6,8,16000,253.08
car_diesel,194.57,chicken,0.4,coal,6.9,1,2000,325.5
bus,4.47,chicken,0.4,coal,5.3,1,2000,148.67
bus,66.4,vegetables,0.5,coal,6.3,0,0,135.17
bicycle,1.27,vegetables,0.3,natural_gas,6.5,1,2000,179.42
car_petrol,93.33,vegetables,0.5,coal,6.1,1,2000,113.5
car_petrol,39.27,fish,0.3,coal,6.1,4,8000,230.08
car_petrol,86.07,fish,0.3,coal,5.6,4,8000,154.58
bus,27.87,vegetables,0.5,natural_gas,5.6,4,8000,198.17
bus,29.47,fish,0.3,natural_gas,5.5,8,16000,269.33
bicycle,1.97,fish,0.3,natural_gas,6.4,4,8000,113.5
car_petrol,105.47,vegetables,0.3,grid_eu,5.2,8,16000,280.33
bus,62.73,vegetables,0.3,coal,6.2,0,0,159.5
car_petrol,282.3,vegetables,0.3,coal,6.7,4,8000,419.58
bus,33.07,vegetables,0.3,coal,6.6,8,16000,242.92
bus,57.73,vegetables,0.5,grid_eu,7.4,1,2000,159.33
bus,1.07,fish,0.3,coal,5.4,8,16000,222.5
bicycle,2.5,vegetables,0.3,coal,5.6,1,2000,205.42
car_petrol,109.33,chicken,0.4,coal,5.8,8,16000,308.0
bicycle,2.43,vegetables,0.3,coal,6.1,8,16000,207.33
bus,7.67,chicken,0.4,coal,6.8,0,0,98.5
bus,22.1,chicken,0.4,natural_gas,6.9,4,8000,254.17
bus,3.07,vegetables,0.5,coal,5.9,4,8000,195.08
bicycle,0.83,vegetables,0.3,coal,5.6,1,2000,108.42
car_diesel,20.3,chicken,0.4,grid_eu,6.4,0,0,104.17
car_diesel,292.2,vegetables,0.3,coal,7.2,4,8000,332.25
bicycle,2.97,vegetables,0.3,coal,7.1,8,16000,170.67
bicycle,2.2,fish,0.3,grid_eu,7.2,1,2000,106.17
bus,9.87,vegetables,0.3,coal,6.0,4,8000,237.92
car_petrol,129.73,fish,0.3,coal,6.9,8,16000,289.58
bicycle,1.8,chicken,0.4,grid_eu,5.1,8,16000,190.92
car_diesel,137.83,vegetables,0.5,coal,5.3,4,8000,299.08
bus,64.07,vegetables,0.3,natural_gas,7.0,0,0,156.83
bus,17.2,fish,0.3,grid_eu,7.1,1,2000,75.5
bicycle,0.53,fish,0.3,grid_eu,6.9,1,2000,144.33
bus,26.5,vegetables,0.3,natural_gas,5.0,1,2000,102.42
bus,46.47,fish,0.3,coal,7.0,4,8000,303.08
bicycle,2.67,fish,0.3,coal,5.1,1,2000,144.42
bus,20.17,vegetables,0.3,grid_eu,5.5,8,16000,273.75
bicycle,0.37,vegetables,0.5,natural_gas,5.9,8,16000,219.0
bus,18.3,fish,0.3,coal,7.3,8,16000,294.67
bicycle,0.27,chicken,0.4,coal,5.9,1,2000,191.67
bicycle,2.6,chicken,0.4,grid_eu,7.3,1,2000,119.17
bicycle,2.7,vegetables,0.3,coal,6.7,8,16000,199.25
car_petrol,156.33,fish,0.3,coal,7.3,4,8000,342.08
bus,8.43,fish,0.3,natural_gas,7.4,1,2000,134.33
car_ev,80.63,vegetables,0.3,coal,7.0,8,16000,278.5
car_ev,184.8,vegetables,0.3,grid_eu,7.4,4,8000,111.08
car_petrol,54.83,vegetables,0.5,grid_eu,5.5,8,16000,218.17
car_ev,308.2,fish,0.3,natural_gas,6.4,8,16000,285.0
bus,51.33,chicken,0.4,coal,5.6,1,2000,122.25
bicycle,2.63,chicken,0.4,coal,6.8,1,2000,153.58
bicycle,2.8,fish,0.3,coal,6.9,0,0,112.25
bicycle,0.13,chicken,0.4,natural_gas,6.7,0,0,89.58
car_ev,242.33,chicken,0.4,coal,6.6,0,0,103.67
bicycle,1.87,chicken,0.4,coal,6.8,8,16000,239.58
car_petrol,152.93,chicken,0.4,natural_gas,5.5,0,0,127.08
car_petrol,261.43,vegetables,0.5,coal,5.7,8,16000,390.17
car_petrol,316.77,vegetables,0.3,natural_gas,6.7,0,0,257.25
bicycle,1.97,vegetables,0.3,natural_gas,6.5,1,2000,76.67
car_ev,72.37,fish,0.3,grid_eu,6.4,8,16000,206.17
bicycle,0.87,fish,0.3,coal,7.2,4,8000,217.83
bus,6.6,vegetables,0.3,grid_eu,6.7,1,2000,131.33
car_diesel,47.13,vegetables,0.3,coal,6.3,4,8000,203.42
car_ev,148.1,fish,0.3,coal,5.7,0,0,113.17
bus,6.83,chicken,0.4,coal,6.0,4,8000,249.83
bus,29.77,vegetables,0.5,natural_gas,6.9,8,16000,203.25
bicycle,0.17,vegetables,0.5,coal,5.9,4,8000,231.33
bicycle,1.97,chicken,0.4,natural_gas,5.3,0,0,101.17
bus,40.67,vegetables,0.3,coal,6.5,8,16000,191.58
bus,64.4,vegetables,0.3,natural_gas,6.6,0,0,74.83
bicycle,1.13,chicken,0.4,natural_gas,7.4,0,0,101.67
bicycle,1.67,fish,0.3,coal,5.4,0,0,86.67
bus,31.07,vegetables,0.5,coal,6.8,1,2000,202.17
bicycle,2.07,vegetables,0.3,coal,5.7,8,16000,209.08
bus,29.83,fish,0.3,coal,6.5,0,0,166.42
bus,53.57,vegetables,0.5,grid_eu,6.3,4,8000,166.75
bus,56.73,vegetables,0.3,coal,6.3,1,2000,90.17
bus,52.8,fish,0.3,coal,6.2,4,8000,198.25
car_petrol,40.0,chicken,0.4,coal,6.6,8,16000,231.42
bicycle,2.93,fish,0.3,coal,6.6,0,0,135.33
car_petrol,59.27,vegetables,0.3,grid_eu,7.3,8,16000,160.5
bus,17.33,fish,0.3,coal,5.8,8,16000,225.25
bicycle,0.37,vegetables,0.3,natural_gas,6.5,8,16000,179.92
bus,64.97,chicken,0.4,natural_gas,6.1,8,16000,246.0
bus,37.37,vegetables,0.3,grid_eu,7.2,0,0,157.58
bicycle,2.1,vegetables,0.3,coal,5.8,1,2000,145.17
car_petrol,76.7,chicken,0.4,grid_eu,6.5,0,0,152.08
car_petrol,19.43,fish,0.3,grid_eu,6.3,4,8000,137.25
bus,7.6,fish,0.3,natural_gas,5.1,4,8000,162.33
bus,49.67,fish,0.3,grid_eu,7.2,1,2000,132.33
car_petrol,322.1,chicken,0.4,coal,6.1,4,8000,328.17
bicycle,0.5,vegetables,0.5,coal,7.2,8,16000,144.17
bicycle,1.0,vegetables,0.5,coal,6.9,8,16000,262.25
bicycle,0.33,vegetables,0.5,natural_gas,6.3,4,8000,134.83
bus,14.73,fish,0.3,coal,5.0,4,8000,167.67
bicycle,3.3,chicken,0.4,grid_eu,6.0,4,8000,154.0
bicycle,3.17,chicken,0.4,natural_gas,6.9,4,8000,211.67
car_petrol,11.73,chicken,0.4,grid_eu,6.8,1,2000,140.92
bus,27.37,fish,0.3,grid_eu,6.1,1,2000,134.67
bicycle,0.7,chicken,0.4,coal,6.5,0,0,158.92
bicycle,1.3,fish,0.3,coal,5.9,8,16000,185.5
bus,35.17,chicken,0.4,coal,5.4,1,2000,122.25
bicycle,2.6,vegetables,0.3,coal,5.3,4,8000,164.0
bus,13.43,vegetables,0.5,grid_eu,7.1,0,0,98.92
bicycle,1.8,vegetables,0.3,grid_eu,7.4,0,0,96.25
car_petrol,139.7,vegetables,0.5,coal,5.0,4,8000,374.33
bus,30.43,vegetables,0.5,grid_eu,5.8,8,16000,148.75
bicycle,3.07,vegetables,0.5,coal,7.4,1,2000,145.92
bus,22.8,fish,0.3,coal,6.2,1,2000,158.0
car_diesel,27.7,fish,0.3,coal,5.6,1,2000,117.42
bus,27.83,vegetables,0.3,natural_gas,6.7,4,8000,176.42
car_diesel,277.03,vegetables,0.3,coal,5.8,4,8000,265.83
bus,5.7,vegetables,0.3,natural_gas,6.1,8,16000,189.5
car_petrol,114.13,fish,0.3,natural_gas,6.9,8,16000,285.42
bicycle,0.63,vegetables,0.3,natural_gas,6.3,1,2000,89.58
car_ev,229.1,vegetables,0.3,coal,5.0,1,2000,88.92
car_ev,289.2,vegetables,0.5,natural_gas,5.2,8,16000,186.42
bicycle,0.47,chicken,0.4,coal,6.8,1,2000,225.58
bus,11.2,vegetables,0.3,natural_gas,6.5,4,8000,165.5
car_petrol,176.13,vegetables,0.3,natural_gas,6.8,4,8000,299.75
bus,56.33,fish,0.3,coal,7.4,4,8000,146.25
bus,37.6,vegetables,0.5,coal,5.5,1,2000,242.17
car_diesel,99.6,vegetables,0.3,grid_eu,6.0,1,2000,125.08
car_ev,166.63,chicken,0.4,coal,5.3,1,2000,144.08
car_petrol,74.53,vegetables,0.3,grid_eu,5.4,0,0,196.67
bus,56.07,chicken,0.4,natural_gas,6.7,4,8000,144.25
bicycle,0.07,vegetables,0.3,coal,5.9,0,0,165.0
bicycle,1.17,vegetables,0.5,coal,6.4,0,0,112.42
bus,12.0,vegetables,0.5,natural_gas,7.2,4,8000,199.67
bus,12.37,vegetables,0.5,coal,5.4,8,16000,171.67
bicycle,2.87,vegetables,0.5,natural_gas,5.7,4,8000,121.92
bicycle,2.37,fish,0.3,grid_eu,6.5,4,8000,164.92
bicycle,0.73,vegetables,0.5,coal,6.6,1,2000,147.92
bus,43.6,vegetables,0.5,coal,6.9,4,8000,152.0
bus,28.37,chicken,0.4,grid_eu,7.0,0,0,72.25
car_petrol,246.2,chicken,0.4,coal,6.9,0,0,446.67
car_petrol,112.47,vegetables,0.5,coal,6.3,8,16000,419.5
bicycle,1.93,chicken,0.4,coal,6.4,1,2000,102.0
car_diesel,67.83,chicken,0.4,grid_eu,6.9,4,8000,162.5
car_diesel,212.17,fish,0.3,coal,5.0,1,2000,207.75
bicycle,0.6,vegetables,0.5,natural_gas,5.9,0,0,93.92
car_ev,193.17,vegetables,0.5,coal,7.4,4,8000,149.25
car_petrol,37.2,vegetables,0.5,natural_gas,7.3,8,16000,192.42
bicycle,0.43,fish,0.3,coal,5.2,8,16000,194.25
bicycle,1.77,fish,0.3,coal,5.2,1,2000,161.08
bicycle,0.43,vegetables,0.3,coal,7.4,1,2000,148.5
bicycle,2.93,chicken,0.4,natural_gas,7.4,1,2000,145.5
car_petrol,250.23,chicken,0.4,coal,5.2,0,0,328.25
car_petrol,45.67,chicken,0.4,natural_gas,7.3,8,16000,270.92
bus,0.83,vegetables,0.5,coal,5.9,4,8000,158.83
bicycle,1.97,chicken,0.4,grid_eu,6.0,0,0,79.58
bus,49.33,fish,0.3,grid_eu,5.5,0,0,114.75
bus,52.27,vegetables,0.5,coal,5.9,0,0,123.67
bus,56.8,vegetables,0.5,coal,6.7,1,2000,119.75
bicycle,2.17,vegetables,0.3,grid_eu,6.4,1,2000,80.67
car_petrol,248.33,fish,0.3,coal,7.1,4,8000,354.75
bicycle,2.5,vegetables,0.3,grid_eu,6.6,8,16000,156.75
bus,32.7,fish,0.3,coal,5.0,8,16000,235.33
bicycle,1.5,vegetables,0.3,natural_gas,7.1,0,0,167.5
bus,64.03,vegetables,0.3,natural_gas,5.1,4,8000,213.92
car_ev,302.87,fish,0.3,coal,5.0,1,2000,132.75
car_petrol,188.4,vegetables,0.3,coal,6.3,4,8000,313.92
bus,33.3,vegetables,0.5,grid_eu,6.3,0,0,90.58
bus,11.3,vegetables,0.3,coal,6.5,1,2000,135.42
car_ev,69.93,chicken,0.4,coal,6.5,8,16000,207.25
bicycle,0.4,fish,0.3,grid_eu,7.0,4,8000,110.33
bicycle,2.77,chicken,0.4,grid_eu,5.1,0,0,197.58
bus,53.03,chicken,0.4,grid_eu,6.8,0,0,104.75
car_petrol,32.0,chicken,0.4,grid_eu,5.4,8,16000,262.25
car_petrol,69.63,chicken,0.4,coal,6.6,1,2000,214.75
bus,0.47,vegetables,0.5,coal,7.1,8,16000,224.08
bus,2.17,vegetables,0.5,natural_gas,7.1,1,2000,146.33
bus,32.77,vegetables,0.5,grid_eu,5.6,8,16000,231.75
car_petrol,16.8,vegetables,0.5,coal,7.0,4,8000,186.33
bus,47.23,vegetables,0.3,natural_gas,7.4,0,0,114.83
bus,3.03,fish,0.3,grid_eu,7.3,1,2000,203.25
car_ev,50.63,vegetables,0.5,grid_eu,5.7,0,0,93.25
bus,41.17,vegetables,0.5,natural_gas,6.7,4,8000,178.42
bus,62.4,vegetables,0.5,natural_gas,5.0,8,16000,203.58
bus,19.63,chicken,0.4,natural_gas,5.6,0,0,161.92
bus,41.47,vegetables,0.5,coal,5.8,1,2000,124.92
bicycle,3.03,vegetables,0.3,coal,5.4,8,16000,227.25
bicycle,0.63,fish,0.3,coal,6.8,0,0,132.5
car_petrol,78.97,fish,0.3,coal,5.5,1,2000,162.08
bicycle,2.6,vegetables,0.3,grid_eu,6.2,1,2000,46.58
bus,62.3,vegetables,0.3,coal,6.6,0,0,156.42
car_petrol,284.13,fish,0.3,coal,6.8,8,16000,410.92
bicycle,0.8,fish,0.3,coal,5.5,0,0,108.67
bus,25.1,chicken,0.4,coal,5.6,4,8000,148.5
bicycle,2.43,fish,0.3,grid_eu,5.0,1,2000,148.58
bicycle,1.9,vegetables,0.3,coal,5.8,0,0,50.08
bus,26.97,vegetables,0.3,coal,5.1,0,0,152.25
bus,19.13,vegetables,0.3,grid_eu,6.4,4,8000,121.25
bicycle,2.87,fish,0.3,natural_gas,7.1,8,16000,216.5
bicycle,0.33,fish,0.3,coal,6.8,8,16000,174.08
car_petrol,99.63,vegetables,0.3,coal,6.3,1,2000,169.67
car_petrol,281.4,vegetables,0.3,coal,6.0,4,8000,329.92
bus,26.63,vegetables,0.5,coal,5.7,0,0,172.25
car_petrol,117.93,chicken,0.4,grid_eu,6.1,8,16000,311.33
bicycle,2.03,fish,0.3,grid_eu,5.2,8,16000,205.17
car_petrol,298.47,vegetables,0.5,coal,6.6,8,16000,449.17
bus,62.03,vegetables,0.5,coal,6.4,8,16000,260.5
bus,55.23,vegetables,0.5,natural_gas,5.3,1,2000,203.33
bus,46.87,vegetables,0.3,coal,7.4,8,16000,213.92
bicycle,2.7,fish,0.3,coal,5.9,8,16000,189.83
car_diesel,109.9,vegetables,0.3,coal,5.3,0,0,147.92
bus,4.3,vegetables,0.3,grid_eu,6.6,1,2000,115.5
bus,57.47,fish,0.3,natural_gas,6.2,1,2000,132.58
car_petrol,23.67,fish,0.3,coal,6.2,8,16000,268.42
bus,36.7,vegetables,0.5,coal,6.1,4,8000,181.42
bus,65.77,fish,0.3,natural_gas,5.4,8,16000,192.58
bicycle,2.83,chicken,0.4,natural_gas,6.0,4,8000,125.25
bus,9.67,fish,0.3,coal,5.4,0,0,184.0
bicycle,3.23,fish,0.3,coal,7.0,4,8000,110.75
bicycle,1.57,vegetables,0.3,coal,6.9,0,0,121.42
bicycle,1.4,chicken,0.4,natural_gas,7.2,1,2000,133.42
bicycle,0.03,chicken,0.4,coal,5.8,4,8000,155.58
bicycle,1.23,fish,0.3,coal,5.6,4,8000,157.92
car_petrol,171.3,chicken,0.4,coal,6.2,0,0,269.17
bicycle,1.03,chicken,0.4,coal,7.0,4,8000,194.67
car_petrol,167.33,vegetables,0.5,coal,5.1,0,0,272.0
car_petrol,297.7,vegetables,0.5,coal,7.0,0,0,306.92
bus,55.87,vegetables,0.5,coal,7.4,0,0,164.58
car_petrol,174.07,vegetables,0.3,natural_gas,5.3,4,8000,299.58
car_petrol,160.63,fish,0.3,coal,5.5,8,16000,219.67
bus,60.57,chicken,0.4,grid_eu,6.4,8,16000,153.75
bicycle,2.33,chicken,0.4,coal,5.3,0,0,95.0
car_petrol,94.53,vegetables,0.5,coal,7.4,4,8000,321.25
car_ev,238.43,chicken,0.4,coal,6.5,0,0,117.0
bicycle,1.8,vegetables,0.3,coal,6.2,8,16000,224.75
bus,28.57,vegetables,0.3,coal,5.7,4,8000,170.58
bus,12.7,fish,0.3,grid_eu,6.3,4,8000,105.92
car_petrol,50.77,chicken,0.4,coal,7.2,1,2000,183.25
bicycle,0.3,fish,0.3,coal,5.5,8,16000,160.42
car_petrol,282.47,vegetables,0.5,coal,5.9,0,0,422.67
bus,58.87,vegetables,0.5,coal,7.2,8,16000,290.83
bus,59.37,chicken,0.4,grid_eu,5.8,8,16000,267.0
bicycle,3.1,chicken,0.4,grid_eu,6.9,0,0,46.67
car_petrol,300.83,chicken,0.4,grid_eu,7.4,1,2000,241.17
bus,2.63,vegetables,0.3,natural_gas,6.8,0,0,98.0
car_petrol,263.6,chicken,0.4,natural_gas,7.2,0,0,419.5
car_diesel,211.27,vegetables,0.5,natural_gas,5.1,0,0,257.25
bus,64.5,fish,0.3,coal,6.0,8,16000,221.5
car_petrol,228.27,vegetables,0.5,coal,5.5,0,0,296.42
bicycle,0.23,vegetables,0.3,grid_eu,6.3,4,8000,105.33
bicycle,3.03,vegetables,0.5,coal,5.5,1,2000,141.5
bus,9.27,vegetables,0.5,natural_gas,5.4,8,16000,214.33
bicycle,3.27,vegetables,0.3,coal,6.4,0,0,166.67
bus,12.63,chicken,0.4,coal,7.1,1,2000,166.5
car_ev,302.0,chicken,0.4,grid_eu,6.3,0,0,60.58
bicycle,2.87,chicken,0.4,coal,6.4,1,2000,175.58
bicycle,2.17,vegetables,0.5,coal,6.9,0,0,142.42
car_petrol,54.43,vegetables,0.3,coal,5.1,0,0,212.58
car_ev,321.63,vegetables,0.5,grid_eu,6.9,4,8000,181.75
bicycle,1.4,chicken,0.4,coal,5.6,8,16000,340.17
bicycle,2.87,vegetables,0.3,grid_eu,6.7,8,16000,191.42
bicycle,0.63,vegetables,0.3,natural_gas,7.3,1,2000,97.33
car_ev,135.93,fish,0.3,coal,5.8,1,2000,125.42
bus,60.93,chicken,0.4,grid_eu,5.7,1,2000,156.75
